instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(20, 10, 0.8, 'synthetic_factor', 2030)",dwave_hybrid,dwave.Hybrid,ok,,20,10,0.8,4.274919090269266,13.275094985961914,-427.44797588661856,-427.44797588661896,python.local_descent,10.0,True,0.04393314030789439,0.0,-427.44797588661896,10.0,True,0.04393314030789439,0.0,-427.44797588661896,"{'qpu_access_time': 479404, 'charge_time': 9997657, 'run_time': 9997657, 'problem_id': '799f1e58-f4fa-4a4d-9c9e-fb600a33a1e2', 'problem_data_id': 'e92f1339-e0dd-4ad7-b0d1-30e146e35db3'}",10.0,,,,,0.003425042912772236,True
"(20, 10, 0.8, 'synthetic_factor', 2030)",dwave_qpu,dwave.QPU,ok,,20,10,0.8,4.274919090269266,1.863508939743042,-427.4060335712402,-427.4060335712402,python.local_descent,10.0,True,0.08587545568669877,0.0,-427.4060335712402,10.0,True,0.08587545568669877,0.0,-427.4060335712402,"{'embedding_stats': {'mean_chain': 2.7, 'max_chain': 3, 'n_logical': 20}, 'timing': {'qpu_sampling_time': 568440.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 148.9, 'qpu_access_time': 584199.56, 'qpu_access_overhead_time': 7733.44, 'qpu_programming_time': 15759.56, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.25}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),13.433548092776059,3000.0,0.045367358291576614,True
"(30, 15, 0.2, 'synthetic_factor', 2031)",exact,,skipped,n=30 > max_n=20,30,15,0.2,0.9793890965108748,,,,,,,,,,,,,,,,,,,,,,False
"(30, 15, 0.2, 'synthetic_factor', 2031)",sa,neal.SA,ok,,30,15,0.2,0.9793890965108748,4.5188610553741455,-220.4293110398686,-220.42931103986803,python.local_descent,15.0,True,-0.06676432492129486,0.0,-220.42931103986803,15.0,True,-0.06676432492129486,0.0,-220.42931103986803,,,,,,,,False
"(30, 15, 0.2, 'synthetic_factor', 2031)",tabu,tabu,ok,,30,15,0.2,0.9793890965108748,8.00162410736084,-220.49051023082183,-220.49051023082168,python.local_descent,15.0,True,-0.12796351587501686,0.0,-220.49051023082168,15.0,True,-0.12796351587501686,0.0,-220.49051023082168,,,,,,,,False
"(30, 15, 0.2, 'synthetic_factor', 2031)",dwave_hybrid,dwave.Hybrid,ok,,30,15,0.2,0.9793890965108748,13.749391794204712,-220.44400719329403,-220.44400719329388,python.local_descent,15.0,True,-0.08146047834711753,0.0,-220.44400719329388,15.0,True,-0.08146047834711753,0.0,-220.44400719329388,"{'qpu_access_time': 532279, 'charge_time': 9997662, 'run_time': 9997662, 'problem_id': 'd6336551-4ace-4230-b483-4fc866b2916a', 'problem_data_id': '44f1c2f3-e876-43e6-a505-eb0eeb0b7ae1'}",10.0,,,,,,False
"(30, 15, 0.2, 'synthetic_factor', 2031)",dwave_qpu,dwave.QPU,ok,,30,15,0.2,0.9793890965108748,2.3053250312805176,-220.0838060934784,-220.08380609347844,python.local_descent,15.0,True,0.27874062146837064,0.0,-220.08380609347844,15.0,True,0.27874062146837064,0.0,-220.08380609347844,"{'embedding_stats': {'mean_chain': 4.1, 'max_chain': 5, 'n_logical': 30}, 'timing': {'qpu_sampling_time': 378120.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 85.46, 'qpu_access_time': 393880.76, 'qpu_access_overhead_time': 2342.24, 'qpu_programming_time': 15760.76, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.5}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),3.081773160554996,3000.0,,False
"(30, 15, 0.5, 'synthetic_factor', 2032)",exact,,skipped,n=30 > max_n=20,30,15,0.5,3.137305717679863,,,,,,,,,,,,,,,,,,,,,,False
"(30, 15, 0.5, 'synthetic_factor', 2032)",sa,neal.SA,ok,,30,15,0.5,3.137305717679863,4.741323947906494,-705.849162566018,-705.8491625660163,python.local_descent,15.0,True,0.04462391195170471,0.0,-705.8491625660163,15.0,True,0.04462391195170471,0.0,-705.8491625660163,,,,,,,,False
"(30, 15, 0.5, 'synthetic_factor', 2032)",tabu,tabu,ok,,30,15,0.5,3.137305717679863,8.001265287399292,-705.918966511157,-705.9189665111563,python.local_descent,15.0,True,-0.02518003318807424,0.0,-705.9189665111563,15.0,True,-0.02518003318807424,0.0,-705.9189665111563,,,,,,,,False
