instance_key,method,engine,status,reason,n,B,q,A,runtime_s,E_best,E_best_improved,improve_engine,raw_sum_z,raw_feasible,raw_F_markowitz,raw_penalty,raw_E_qubo,imp_sum_z,imp_feasible,imp_F_markowitz,imp_penalty,imp_E_qubo,solver_info,time_limit,qpu_solver,used_embedding,chain_strength,num_reads,gap_F_imp_vs_exact,has_exact_ref
"(8, 4, 0.8, 'synthetic_factor', 2027)",sa,neal.SA,ok,,8,4,0.8,2.964051733185617,0.7463421821594238,-47.362152652653634,-47.36215265265366,python.local_descent,4,True,0.06267507831622571,0.0,-47.36215265265366,4,True,0.06267507831622571,0.0,-47.36215265265366,,,,,,,0.0,True
"(8, 4, 0.8, 'synthetic_factor', 2027)",tabu,tabu,ok,,8,4,0.8,2.964051733185617,8.00110912322998,-47.346695634011965,-47.34669563401195,python.local_descent,4,True,0.07813209695791827,0.0,-47.34669563401195,4,True,0.07813209695791827,0.0,-47.34669563401195,,,,,,,0.015457018641692563,True
"(8, 4, 0.8, 'synthetic_factor', 2027)",dwave_hybrid,dwave.Hybrid,ok,,8,4,0.8,2.964051733185617,13.569966077804565,-47.36215265265366,-47.36215265265366,python.local_descent,4,True,0.06267507831622571,0.0,-47.36215265265366,4,True,0.06267507831622571,0.0,-47.36215265265366,"{'qpu_access_time': 495963, 'charge_time': 9997422, 'run_time': 9997422, 'problem_id': 'aa3bc52b-c281-4351-93f3-50a556db4302', 'problem_data_id': '7e7cb824-205a-4a28-a77e-c57e039b1135'}",10.0,,,,,0.0,True
"(8, 4, 0.8, 'synthetic_factor', 2027)",dwave_qpu,dwave.QPU,ok,,8,4,0.8,2.964051733185617,1.36812424659729,-47.36215265265366,-47.36215265265366,python.local_descent,4,True,0.06267507831622571,0.0,-47.36215265265366,4,True,0.06267507831622571,0.0,-47.36215265265366,"{'embedding_stats': {'mean_chain': 1.5, 'max_chain': 2, 'n_logical': 8}, 'timing': {'qpu_sampling_time': 349320.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 75.86, 'qpu_access_time': 365079.16, 'qpu_access_overhead_time': 1635.84, 'qpu_programming_time': 15759.16, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),9.218937273724142,3000.0,0.0,True
"(12, 6, 0.2, 'synthetic_factor', 2028)",exact,dimod.ExactSolver,ok,,12,6,0.2,1.1369475455609224,0.007133007049560547,-40.916515536965726,-40.91651553696572,python.local_descent,6,True,0.013596103227478902,0.0,-40.91651553696572,6,True,0.013596103227478902,0.0,-40.91651553696572,,,,,,,0.0,True
"(12, 6, 0.2, 'synthetic_factor', 2028)",sa,neal.SA,ok,,12,6,0.2,1.1369475455609224,1.5008037090301514,-40.916515536965726,-40.91651553696572,python.local_descent,6,True,0.013596103227478902,0.0,-40.91651553696572,6,True,0.013596103227478902,0.0,-40.91651553696572,,,,,,,0.0,True
"(12, 6, 0.2, 'synthetic_factor', 2028)",tabu,tabu,ok,,12,6,0.2,1.1369475455609224,8.00098705291748,-40.91031524806965,-40.910315248069665,python.local_descent,6,True,0.019796392123557688,0.0,-40.910315248069665,6,True,0.019796392123557688,0.0,-40.910315248069665,,,,,,,0.006200288896078786,True
"(12, 6, 0.2, 'synthetic_factor', 2028)",dwave_hybrid,dwave.Hybrid,ok,,12,6,0.2,1.1369475455609224,13.28126311302185,-40.916515536965726,-40.91651553696572,python.local_descent,6,True,0.013596103227478902,0.0,-40.91651553696572,6,True,0.013596103227478902,0.0,-40.91651553696572,"{'qpu_access_time': 503433, 'charge_time': 9988137, 'run_time': 9988137, 'problem_id': '22f1abd4-18a9-40c0-af09-9ebec1dcb472', 'problem_data_id': '9018fd7f-edb4-4d2a-b67a-1f0460daaed0'}",10.0,,,,,0.0,True
"(12, 6, 0.2, 'synthetic_factor', 2028)",dwave_qpu,dwave.QPU,ok,,12,6,0.2,1.1369475455609224,1.3573980331420898,-40.916515536965726,-40.91651553696572,python.local_descent,6,True,0.013596103227478902,0.0,-40.91651553696572,6,True,0.013596103227478902,0.0,-40.91651553696572,"{'embedding_stats': {'mean_chain': 2.0, 'max_chain': 2, 'n_logical': 12}, 'timing': {'qpu_sampling_time': 238440.0, 'qpu_anneal_time_per_sample': 20.0, 'qpu_readout_time_per_sample': 38.9, 'qpu_access_time': 254200.36, 'qpu_access_overhead_time': 1274.64, 'qpu_programming_time': 15760.36, 'qpu_delay_time_per_sample': 20.58, 'post_processing_overhead_time': 1.0, 'total_post_processing_time': 1.0}, 'chain_break_fraction': 0.0}",,Advantage_system4.1,FixedEmbeddingComposite(minorminer cached),3.553741230416615,3000.0,0.0,True
"(12, 6, 0.5, 'synthetic_factor', 2029)",exact,dimod.ExactSolver,ok,,12,6,0.5,2.3419355123824284,0.003465890884399414,-84.32601616799795,-84.32601616799795,python.local_descent,6,True,-0.016337722230552326,0.0,-84.32601616799795,6,True,-0.016337722230552326,0.0,-84.32601616799795,,,,,,,0.0,True
